frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs,target_object,target_verb,target_pair
148_24377,148,812.566,6,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
148_24508,148,816.933,4,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_24550,148,818.333,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_24574,148,819.133,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_24748,148,824.933,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_24770,148,825.666,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_25071,148,835.7,5,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_25134,148,837.8,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_25159,148,838.633,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_25377,148,845.9,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_25391,148,846.366,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_25775,148,859.166,6,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_25807,148,860.233,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_25834,148,861.133,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_26058,148,868.6,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_26356,148,878.533,3,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_26400,148,880.0,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_26427,148,880.9,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_26652,148,888.4,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_27043,148,901.433,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_27068,148,902.266,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_27280,148,909.333,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_27293,148,909.766,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_27531,148,917.7,3,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
148_27704,148,923.466,5,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
148_27772,148,925.733,5,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
148_27902,148,930.066,6,1,['oscilloscope_ground_clip'],['release'],oscilloscope_ground_clip,release,release__oscilloscope_ground_clip
148_28024,148,934.133,6,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_28053,148,935.1,6,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
148_28118,148,937.266,6,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
148_28132,148,937.733,5,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
148_28205,148,940.166,7,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
148_28322,148,944.066,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_28387,148,946.233,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_28518,148,950.6,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
148_28685,148,956.166,9,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
148_28744,148,958.133,6,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
148_28824,148,960.8,5,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
148_29063,148,968.766,7,1,['high_voltage_board'],['release'],high_voltage_board,release,release__high_voltage_board
148_29246,148,974.866,5,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
148_29535,148,984.5,7,1,['electric_screwdriver'],['release'],electric_screwdriver,release,release__electric_screwdriver
148_29671,148,989.033,4,1,['socket_4'],['decontact'],socket_4,decontact,decontact__socket_4
148_29983,148,999.433,6,1,['register'],['first_contact'],register,first_contact,first_contact__register
148_30753,148,1025.099,4,1,['left_red_button'],['first_contact'],left_red_button,first_contact,first_contact__left_red_button
148_30817,148,1027.233,4,1,['left_red_button'],['decontact'],left_red_button,decontact,decontact__left_red_button
148_30826,148,1027.533,4,1,['right_red_button'],['first_contact'],right_red_button,first_contact,first_contact__right_red_button
148_30837,148,1027.9,4,1,['right_red_button'],['decontact'],right_red_button,decontact,decontact__right_red_button
149_1159,149,38.633,4,1,['left_green_button'],['decontact'],left_green_button,decontact,decontact__left_green_button
149_1190,149,39.666,4,1,['right_green_button'],['first_contact'],right_green_button,first_contact,first_contact__right_green_button
149_1199,149,39.966,4,1,['right_green_button'],['decontact'],right_green_button,decontact,decontact__right_green_button
149_1721,149,57.366,2,1,['high_voltage_board'],['release'],high_voltage_board,release,release__high_voltage_board
149_1873,149,62.433,4,1,['high_voltage_board'],['first_contact'],high_voltage_board,first_contact,first_contact__high_voltage_board
149_2152,149,71.733,7,1,['electric_screwdriver_battery'],['take'],electric_screwdriver_battery,take,take__electric_screwdriver_battery
149_2913,149,97.1,5,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
149_2918,149,97.266,7,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
149_3123,149,104.1,8,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
149_3491,149,116.366,9,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
149_4019,149,133.966,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
149_4032,149,134.4,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
149_4245,149,141.5,2,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
149_4633,149,154.433,5,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
149_5138,149,171.266,7,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
149_5259,149,175.3,8,1,['power_supply_cables'],['first_contact'],power_supply_cables,first_contact,first_contact__power_supply_cables
149_5795,149,193.166,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
149_5825,149,194.166,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
149_5912,149,197.066,4,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
149_5991,149,199.7,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
149_6195,149,206.5,8,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
149_6265,149,208.833,8,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
149_6673,149,222.433,8,1,['high_voltage_board'],['first_contact'],high_voltage_board,first_contact,first_contact__high_voltage_board
149_6679,149,222.633,8,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
149_6698,149,223.266,8,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
149_6854,149,228.466,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
149_6862,149,228.733,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
149_7028,149,234.266,5,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
149_7504,149,250.133,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
149_7740,149,258.0,10,1,['pliers'],['take'],pliers,take,take__pliers
149_8911,149,297.033,6,1,['pliers'],['release'],pliers,release,release__pliers
149_9031,149,301.033,8,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
149_9274,149,309.133,5,1,['pliers'],['take'],pliers,take,take__pliers
149_9397,149,313.233,2,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
149_10516,149,350.533,9,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
149_10678,149,355.933,6,1,['pliers'],['release'],pliers,release,release__pliers
149_10859,149,361.966,5,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
149_11028,149,367.6,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
149_11118,149,370.6,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
149_11135,149,371.166,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
149_11354,149,378.466,8,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
149_11478,149,382.6,5,1,['high_voltage_board'],['release'],high_voltage_board,release,release__high_voltage_board
149_11554,149,385.133,9,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
149_11840,149,394.666,6,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
149_12396,149,413.2,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
149_12405,149,413.5,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
149_12579,149,419.3,4,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
149_12848,149,428.266,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
149_13240,149,441.333,10,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
149_13358,149,445.266,10,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
149_13564,149,452.133,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
149_13574,149,452.466,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
149_13926,149,464.2,5,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_13960,149,465.333,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_14749,149,491.633,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_15058,149,501.933,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_15132,149,504.4,2,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_15550,149,518.333,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_15575,149,519.166,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_15838,149,527.933,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_15919,149,530.633,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_16298,149,543.266,5,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
149_16344,149,544.8,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_16367,149,545.566,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_16615,149,553.833,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_16695,149,556.5,2,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_17060,149,568.666,6,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
149_17116,149,570.533,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_17360,149,578.666,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_17436,149,581.2,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_17893,149,596.433,5,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
149_17945,149,598.166,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_17972,149,599.066,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_18212,149,607.066,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_18273,149,609.1,2,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_18485,149,616.166,4,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
149_18574,149,619.133,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
149_18714,149,623.8,5,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
149_18806,149,626.866,5,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
149_18981,149,632.7,7,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
149_19096,149,636.533,6,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
149_19479,149,649.3,5,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
149_19506,149,650.2,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
149_19610,149,653.666,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
149_19640,149,654.666,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
149_19849,149,661.633,11,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
149_20576,149,685.866,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
149_20590,149,686.333,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
149_20708,149,690.266,5,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
149_21066,149,702.2,6,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
149_21209,149,706.966,8,1,['pliers'],['take'],pliers,take,take__pliers
149_22518,149,750.6,9,1,['pliers'],['release'],pliers,release,release__pliers
