frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs
92_40616,92,1353.866,4,0,[],[]
92_40627,92,1354.233,4,0,[],[]
92_40628,92,1354.266,4,0,[],[]
92_40639,92,1354.633,4,0,[],[]
92_40819,92,1360.633,10,0,[],[]
92_40831,92,1361.033,10,0,[],[]
92_40843,92,1361.433,8,0,[],[]
92_40954,92,1365.133,10,0,[],[]
92_40966,92,1365.533,11,0,[],[]
92_40969,92,1365.633,10,0,[],[]
92_40978,92,1365.933,9,0,[],[]
92_40981,92,1366.033,8,0,[],[]
92_40993,92,1366.433,9,0,[],[]
92_41042,92,1368.066,10,0,[],[]
92_41054,92,1368.466,10,0,[],[]
92_41057,92,1368.566,10,0,[],[]
92_41066,92,1368.866,10,0,[],[]
92_41069,92,1368.966,9,0,[],[]
92_41081,92,1369.366,10,0,[],[]
92_41090,92,1369.666,10,0,[],[]
92_41102,92,1370.066,10,0,[],[]
92_41114,92,1370.466,10,0,[],[]
92_41246,92,1374.866,7,0,[],[]
92_41258,92,1375.266,8,0,[],[]
92_41270,92,1375.666,7,0,[],[]
92_41538,92,1384.6,5,0,[],[]
92_41550,92,1385.0,5,0,[],[]
92_41562,92,1385.4,4,0,[],[]
92_41615,92,1387.166,6,0,[],[]
92_41627,92,1387.566,4,0,[],[]
92_41630,92,1387.666,4,0,[],[]
92_41639,92,1387.966,4,0,[],[]
92_41642,92,1388.066,4,0,[],[]
92_41654,92,1388.466,3,0,[],[]
92_42060,92,1402.0,9,0,[],[]
92_42072,92,1402.4,9,0,[],[]
92_42084,92,1402.8,9,0,[],[]
92_42261,92,1408.7,9,0,[],[]
92_42273,92,1409.1,9,0,[],[]
92_42285,92,1409.5,8,0,[],[]
92_42316,92,1410.533,5,0,[],[]
92_42328,92,1410.933,5,0,[],[]
92_42340,92,1411.333,6,0,[],[]
92_42556,92,1418.533,9,0,[],[]
92_42568,92,1418.933,7,0,[],[]
92_42580,92,1419.333,7,0,[],[]
92_42685,92,1422.833,6,0,[],[]
92_42697,92,1423.233,7,0,[],[]
92_42709,92,1423.633,9,0,[],[]
92_42823,92,1427.433,9,0,[],[]
92_42835,92,1427.833,8,0,[],[]
92_42847,92,1428.233,7,0,[],[]
92_43011,92,1433.7,8,0,[],[]
92_43023,92,1434.1,8,0,[],[]
92_43035,92,1434.5,7,0,[],[]
92_43156,92,1438.533,4,0,[],[]
92_43168,92,1438.933,4,0,[],[]
92_43180,92,1439.333,4,0,[],[]
92_43410,92,1447.0,4,0,[],[]
92_43434,92,1447.8,4,0,[],[]
92_43729,92,1457.633,5,0,[],[]
92_43741,92,1458.033,5,0,[],[]
92_43753,92,1458.433,5,0,[],[]
92_44182,92,1472.733,8,0,[],[]
92_44194,92,1473.133,8,0,[],[]
92_44206,92,1473.533,7,0,[],[]
92_44252,92,1475.066,7,0,[],[]
92_44264,92,1475.466,7,0,[],[]
92_44276,92,1475.866,6,0,[],[]
92_45384,92,1512.8,4,0,[],[]
92_45396,92,1513.2,4,0,[],[]
92_45408,92,1513.6,4,0,[],[]
92_45414,92,1513.8,4,0,[],[]
92_45426,92,1514.2,4,0,[],[]
92_45428,92,1514.266,4,0,[],[]
92_45438,92,1514.6,4,0,[],[]
92_45440,92,1514.666,4,0,[],[]
92_45452,92,1515.066,4,0,[],[]
92_45469,92,1515.633,4,0,[],[]
92_45481,92,1516.033,4,0,[],[]
92_45493,92,1516.433,4,0,[],[]
95_943,95,31.433,4,0,[],[]
95_955,95,31.833,4,0,[],[]
95_967,95,32.233,4,0,[],[]
95_975,95,32.5,4,0,[],[]
95_987,95,32.9,4,0,[],[]
95_994,95,33.133,4,0,[],[]
95_999,95,33.3,4,0,[],[]
95_1006,95,33.533,4,0,[],[]
95_1018,95,33.933,4,0,[],[]
95_1536,95,51.2,13,0,[],[]
95_1548,95,51.6,13,0,[],[]
95_1560,95,52.0,11,0,[],[]
95_1634,95,54.466,8,0,[],[]
95_1646,95,54.866,6,0,[],[]
95_1658,95,55.266,3,0,[],[]
95_1838,95,61.266,14,0,[],[]
95_1850,95,61.666,6,0,[],[]
95_1862,95,62.066,7,0,[],[]
95_1984,95,66.133,6,0,[],[]
95_1996,95,66.533,6,0,[],[]
95_2008,95,66.933,4,0,[],[]
95_2278,95,75.933,6,0,[],[]
95_2290,95,76.333,6,0,[],[]
95_2302,95,76.733,6,0,[],[]
95_2310,95,77.0,5,0,[],[]
95_2311,95,77.033,5,0,[],[]
95_2322,95,77.4,5,0,[],[]
95_2323,95,77.433,5,0,[],[]
95_2334,95,77.8,5,0,[],[]
95_2335,95,77.833,5,0,[],[]
95_2375,95,79.166,7,0,[],[]
95_2387,95,79.566,8,0,[],[]
95_2399,95,79.966,7,0,[],[]
95_2611,95,87.033,6,0,[],[]
95_2623,95,87.433,4,0,[],[]
95_2626,95,87.533,5,0,[],[]
95_2635,95,87.833,4,0,[],[]
95_2638,95,87.933,5,0,[],[]
95_2650,95,88.333,4,0,[],[]
95_2757,95,91.9,4,0,[],[]
95_2768,95,92.266,4,0,[],[]
95_2769,95,92.3,4,0,[],[]
95_2772,95,92.4,4,0,[],[]
95_2780,95,92.666,4,0,[],[]
95_2781,95,92.7,4,0,[],[]
95_2784,95,92.8,4,0,[],[]
95_2792,95,93.066,4,0,[],[]
95_2796,95,93.2,5,0,[],[]
95_2924,95,97.466,8,0,[],[]
95_2936,95,97.866,8,0,[],[]
95_2948,95,98.266,8,0,[],[]
95_3002,95,100.066,8,0,[],[]
95_3014,95,100.466,8,0,[],[]
95_3026,95,100.866,8,0,[],[]
95_3081,95,102.7,8,0,[],[]
95_3087,95,102.9,7,0,[],[]
95_3093,95,103.1,8,0,[],[]
95_3099,95,103.3,8,0,[],[]
95_3105,95,103.5,8,0,[],[]
95_3111,95,103.7,8,0,[],[]
95_3187,95,106.233,7,0,[],[]
95_3199,95,106.633,8,0,[],[]
95_3211,95,107.033,8,0,[],[]
95_3331,95,111.033,6,0,[],[]
95_3343,95,111.433,7,0,[],[]
95_3355,95,111.833,9,0,[],[]
95_3640,95,121.333,8,0,[],[]
95_3652,95,121.733,5,0,[],[]
95_3655,95,121.833,5,0,[],[]
95_3664,95,122.133,4,0,[],[]
95_3667,95,122.233,4,0,[],[]
95_3679,95,122.633,4,0,[],[]
95_3886,95,129.533,8,0,[],[]
95_3898,95,129.933,8,0,[],[]
95_3910,95,130.333,5,0,[],[]
95_4117,95,137.233,7,0,[],[]
95_4129,95,137.633,7,0,[],[]
95_4141,95,138.033,7,0,[],[]
95_4375,95,145.833,8,0,[],[]
95_4387,95,146.233,8,0,[],[]
95_4399,95,146.633,7,0,[],[]
95_4409,95,146.966,8,0,[],[]
95_4421,95,147.366,7,0,[],[]
95_4433,95,147.766,7,0,[],[]
95_4442,95,148.066,7,0,[],[]
95_4454,95,148.466,7,0,[],[]
95_4466,95,148.866,7,0,[],[]
95_4519,95,150.633,6,0,[],[]
95_4531,95,151.033,6,0,[],[]
95_4543,95,151.433,6,0,[],[]
95_4544,95,151.466,6,0,[],[]
95_4556,95,151.866,6,0,[],[]
95_4568,95,152.266,7,0,[],[]
95_4733,95,157.766,5,0,[],[]
95_4745,95,158.166,5,0,[],[]
95_4757,95,158.566,5,0,[],[]
95_5163,95,172.1,8,0,[],[]
95_5174,95,172.466,5,0,[],[]
95_5175,95,172.5,4,0,[],[]
95_5186,95,172.866,4,0,[],[]
95_5187,95,172.9,4,0,[],[]
95_5198,95,173.266,4,0,[],[]
95_5277,95,175.9,4,0,[],[]
95_5289,95,176.3,5,0,[],[]
95_5301,95,176.7,7,0,[],[]
95_5352,95,178.4,6,0,[],[]
95_5364,95,178.8,5,0,[],[]
95_5376,95,179.2,5,0,[],[]
95_5482,95,182.733,7,0,[],[]
95_5494,95,183.133,7,0,[],[]
95_5496,95,183.2,8,0,[],[]
95_5506,95,183.533,8,0,[],[]
95_5508,95,183.6,8,0,[],[]
95_5520,95,184.0,7,0,[],[]
95_5524,95,184.133,5,0,[],[]
95_5536,95,184.533,3,0,[],[]
95_5548,95,184.933,5,0,[],[]
95_5580,95,186.0,7,0,[],[]
95_5592,95,186.4,7,0,[],[]
95_5604,95,186.8,7,0,[],[]
95_5646,95,188.2,10,0,[],[]
95_5653,95,188.433,6,0,[],[]
95_5658,95,188.6,7,0,[],[]
95_5665,95,188.833,8,0,[],[]
95_5670,95,189.0,5,0,[],[]
95_5677,95,189.233,7,0,[],[]
95_5684,95,189.466,5,0,[],[]
95_5696,95,189.866,5,0,[],[]
95_5708,95,190.266,4,0,[],[]
95_5784,95,192.8,4,0,[],[]
95_5796,95,193.2,4,0,[],[]
95_5808,95,193.6,4,0,[],[]
95_5872,95,195.733,5,0,[],[]
95_5884,95,196.133,5,0,[],[]
95_5888,95,196.266,5,0,[],[]
95_5896,95,196.533,5,0,[],[]
95_5900,95,196.666,6,0,[],[]
95_5912,95,197.066,5,0,[],[]
95_5961,95,198.7,5,0,[],[]
95_5973,95,199.1,6,0,[],[]
95_5985,95,199.5,6,0,[],[]
95_6016,95,200.533,4,0,[],[]
95_6028,95,200.933,4,0,[],[]
95_6040,95,201.333,6,0,[],[]
95_6296,95,209.866,6,0,[],[]
95_6308,95,210.266,8,0,[],[]
95_6318,95,210.6,9,0,[],[]
95_6320,95,210.666,7,0,[],[]
95_6330,95,211.0,6,0,[],[]
95_6339,95,211.3,5,0,[],[]
95_6342,95,211.4,5,0,[],[]
95_6344,95,211.466,7,0,[],[]
95_6351,95,211.7,5,0,[],[]
95_6363,95,212.1,5,0,[],[]
95_6465,95,215.5,10,0,[],[]
95_6472,95,215.733,8,0,[],[]
95_6477,95,215.9,7,0,[],[]
95_6484,95,216.133,6,0,[],[]
95_6489,95,216.3,5,0,[],[]
95_6496,95,216.533,5,0,[],[]
95_6534,95,217.8,9,0,[],[]
95_6546,95,218.2,10,0,[],[]
95_6558,95,218.6,9,0,[],[]
95_6928,95,230.933,7,0,[],[]
95_6940,95,231.333,7,0,[],[]
95_6952,95,231.733,7,0,[],[]
95_7172,95,239.066,6,0,[],[]
95_7184,95,239.466,6,0,[],[]
95_7196,95,239.866,6,0,[],[]
95_7255,95,241.833,6,0,[],[]
95_7267,95,242.233,6,0,[],[]
95_7279,95,242.633,6,0,[],[]
95_7674,95,255.8,7,0,[],[]
95_7686,95,256.2,5,0,[],[]
95_7698,95,256.6,3,0,[],[]
95_7952,95,265.066,13,0,[],[]
95_7963,95,265.433,11,0,[],[]
95_7964,95,265.466,11,0,[],[]
95_7975,95,265.833,12,0,[],[]
95_7976,95,265.866,12,0,[],[]
95_7987,95,266.233,12,0,[],[]
95_8056,95,268.533,5,0,[],[]
95_8068,95,268.933,5,0,[],[]
95_8080,95,269.333,5,0,[],[]
95_8129,95,270.966,5,0,[],[]
95_8141,95,271.366,9,0,[],[]
95_8153,95,271.766,8,0,[],[]
95_8941,95,298.033,5,0,[],[]
95_8953,95,298.433,5,0,[],[]
95_8965,95,298.833,8,0,[],[]
95_9003,95,300.1,5,0,[],[]
95_9015,95,300.5,6,0,[],[]
95_9027,95,300.9,4,0,[],[]
95_9096,95,303.2,3,0,[],[]
95_9108,95,303.6,3,0,[],[]
95_9120,95,304.0,5,0,[],[]
95_9122,95,304.066,6,0,[],[]
95_9134,95,304.466,6,0,[],[]
95_9146,95,304.866,6,0,[],[]
95_9291,95,309.7,0,0,[],[]
95_9303,95,310.1,8,0,[],[]
95_9315,95,310.5,7,0,[],[]
95_9425,95,314.166,9,0,[],[]
95_9437,95,314.566,10,0,[],[]
95_9441,95,314.7,11,0,[],[]
95_9449,95,314.966,11,0,[],[]
95_9453,95,315.1,10,0,[],[]
95_9465,95,315.5,11,0,[],[]
95_9532,95,317.733,5,0,[],[]
95_9544,95,318.133,5,0,[],[]
95_9556,95,318.533,5,0,[],[]
95_9616,95,320.533,5,0,[],[]
95_9628,95,320.933,5,0,[],[]
95_9640,95,321.333,5,0,[],[]
95_10668,95,355.6,6,0,[],[]
95_10680,95,356.0,6,0,[],[]
95_10692,95,356.4,6,0,[],[]
95_10843,95,361.433,13,0,[],[]
95_10855,95,361.833,13,0,[],[]
95_10867,95,362.233,12,0,[],[]
95_10869,95,362.3,11,0,[],[]
95_10881,95,362.7,10,0,[],[]
95_10883,95,362.766,10,0,[],[]
95_10893,95,363.1,10,0,[],[]
95_10895,95,363.166,10,0,[],[]
95_10907,95,363.566,10,0,[],[]
95_10971,95,365.7,9,0,[],[]
95_10983,95,366.1,10,0,[],[]
95_10995,95,366.5,8,0,[],[]
95_11111,95,370.366,7,0,[],[]
95_11123,95,370.766,7,0,[],[]
95_11135,95,371.166,7,0,[],[]
95_11199,95,373.3,9,0,[],[]
95_11211,95,373.7,8,0,[],[]
95_11212,95,373.733,8,0,[],[]
95_11223,95,374.1,6,0,[],[]
95_11224,95,374.133,6,0,[],[]
95_11236,95,374.533,5,0,[],[]
95_11396,95,379.866,7,0,[],[]
95_11408,95,380.266,6,0,[],[]
95_11420,95,380.666,9,0,[],[]
95_11727,95,390.9,5,0,[],[]
95_11739,95,391.3,7,0,[],[]
95_11751,95,391.7,9,0,[],[]
95_11760,95,392.0,6,0,[],[]
95_11772,95,392.4,5,0,[],[]
95_11784,95,392.8,4,0,[],[]
95_11834,95,394.466,5,0,[],[]
95_11839,95,394.633,5,0,[],[]
95_11846,95,394.866,5,0,[],[]
95_11851,95,395.033,5,0,[],[]
95_11858,95,395.266,5,0,[],[]
95_11863,95,395.433,5,0,[],[]
95_11908,95,396.933,6,0,[],[]
95_11920,95,397.333,5,0,[],[]
95_11932,95,397.733,7,0,[],[]
95_11934,95,397.8,8,0,[],[]
95_11946,95,398.2,8,0,[],[]
95_11956,95,398.533,7,0,[],[]
95_11968,95,398.933,8,0,[],[]
95_11980,95,399.333,8,0,[],[]
95_12025,95,400.833,7,0,[],[]
95_12037,95,401.233,7,0,[],[]
95_12049,95,401.633,6,0,[],[]
95_12354,95,411.8,5,0,[],[]
95_12366,95,412.2,5,0,[],[]
95_12378,95,412.6,5,0,[],[]
95_12555,95,418.5,7,0,[],[]
95_12567,95,418.9,5,0,[],[]
95_12570,95,419.0,5,0,[],[]
95_12579,95,419.3,4,0,[],[]
95_12582,95,419.4,4,0,[],[]
95_12594,95,419.8,4,0,[],[]
95_12717,95,423.9,7,0,[],[]
95_12729,95,424.3,7,0,[],[]
95_12741,95,424.7,5,0,[],[]
95_12958,95,431.933,5,0,[],[]
95_12970,95,432.333,5,0,[],[]
95_12982,95,432.733,5,0,[],[]
95_13006,95,433.533,5,0,[],[]
95_13018,95,433.933,6,0,[],[]
95_13073,95,435.766,6,0,[],[]
95_13085,95,436.166,7,0,[],[]
95_13097,95,436.566,6,0,[],[]
95_13230,95,441.0,6,0,[],[]
95_13242,95,441.4,6,0,[],[]
95_13254,95,441.8,7,0,[],[]
95_13315,95,443.833,6,0,[],[]
95_13327,95,444.233,6,0,[],[]
95_13337,95,444.566,6,0,[],[]
95_13339,95,444.633,6,0,[],[]
95_13349,95,444.966,6,0,[],[]
95_13361,95,445.366,7,0,[],[]
95_13385,95,446.166,7,0,[],[]
95_13397,95,446.566,7,0,[],[]
95_13428,95,447.6,7,0,[],[]
95_13767,95,458.9,7,0,[],[]
95_13779,95,459.3,4,0,[],[]
95_13791,95,459.7,4,0,[],[]
95_13815,95,460.5,4,0,[],[]
95_14034,95,467.8,7,0,[],[]
95_14046,95,468.2,6,0,[],[]
95_14058,95,468.6,8,0,[],[]
95_14095,95,469.833,7,0,[],[]
95_14107,95,470.233,6,0,[],[]
95_14119,95,470.633,6,0,[],[]
95_14150,95,471.666,6,0,[],[]
95_14162,95,472.066,6,0,[],[]
95_14174,95,472.466,6,0,[],[]
95_14271,95,475.7,8,0,[],[]
95_14283,95,476.1,8,0,[],[]
95_14295,95,476.5,8,0,[],[]
95_14699,95,489.966,8,0,[],[]
95_14711,95,490.366,6,0,[],[]
95_14723,95,490.766,9,0,[],[]
95_14787,95,492.9,4,0,[],[]
95_14799,95,493.3,5,0,[],[]
95_14803,95,493.433,3,0,[],[]
95_14811,95,493.7,4,0,[],[]
95_14815,95,493.833,4,0,[],[]
95_14827,95,494.233,3,0,[],[]
95_14972,95,499.066,9,0,[],[]
95_14984,95,499.466,8,0,[],[]
95_14996,95,499.866,8,0,[],[]
95_15070,95,502.333,8,0,[],[]
95_15082,95,502.733,9,0,[],[]
95_15094,95,503.133,9,0,[],[]
95_15522,95,517.4,5,0,[],[]
95_15534,95,517.799,6,0,[],[]
95_15546,95,518.2,6,0,[],[]
95_15560,95,518.666,6,0,[],[]
95_15572,95,519.066,7,0,[],[]
95_15577,95,519.233,5,0,[],[]
95_15584,95,519.466,4,0,[],[]
95_15589,95,519.633,4,0,[],[]
95_15601,95,520.033,3,0,[],[]
95_15719,95,523.966,9,0,[],[]
95_15731,95,524.366,9,0,[],[]
95_15743,95,524.766,9,0,[],[]
95_15789,95,526.3,8,0,[],[]
95_15801,95,526.7,8,0,[],[]
95_15813,95,527.1,8,0,[],[]
95_16057,95,535.233,6,0,[],[]
95_16059,95,535.3,4,0,[],[]
95_16069,95,535.633,5,0,[],[]
95_16071,95,535.7,4,0,[],[]
95_16081,95,536.033,8,0,[],[]
95_16083,95,536.1,9,0,[],[]
95_16105,95,536.833,7,0,[],[]
95_16117,95,537.233,7,0,[],[]
95_16129,95,537.633,9,0,[],[]
95_16176,95,539.2,7,0,[],[]
95_16188,95,539.6,6,0,[],[]
95_16200,95,540.0,6,0,[],[]
95_16204,95,540.133,6,0,[],[]
95_16216,95,540.533,8,0,[],[]
95_16228,95,540.933,5,0,[],[]
95_16235,95,541.166,4,0,[],[]
95_16247,95,541.566,4,0,[],[]
95_16252,95,541.733,7,0,[],[]
95_16259,95,541.966,7,0,[],[]
95_16454,95,548.466,4,0,[],[]
95_16466,95,548.866,4,0,[],[]
95_16478,95,549.266,3,0,[],[]
95_16536,95,551.2,8,0,[],[]
95_16548,95,551.6,8,0,[],[]
95_16560,95,552.0,8,0,[],[]
95_16842,95,561.4,7,0,[],[]
95_16854,95,561.8,6,0,[],[]
95_16866,95,562.2,6,0,[],[]
95_16884,95,562.8,8,0,[],[]
95_16896,95,563.2,7,0,[],[]
95_16908,95,563.6,4,0,[],[]
95_17036,95,567.866,9,0,[],[]
95_17048,95,568.266,9,0,[],[]
95_17060,95,568.666,8,0,[],[]
95_17130,95,571.0,7,0,[],[]
95_17142,95,571.4,7,0,[],[]
95_17154,95,571.8,7,0,[],[]
95_17173,95,572.433,7,0,[],[]
95_17185,95,572.833,8,0,[],[]
95_17189,95,572.966,7,0,[],[]
95_17197,95,573.233,5,0,[],[]
95_17201,95,573.366,5,0,[],[]
95_17213,95,573.766,3,0,[],[]
95_17396,95,579.866,9,0,[],[]
95_17408,95,580.266,9,0,[],[]
95_17420,95,580.666,9,0,[],[]
95_17497,95,583.233,8,0,[],[]
95_17509,95,583.633,8,0,[],[]
95_17521,95,584.033,8,0,[],[]
95_17784,95,592.8,7,0,[],[]
95_17796,95,593.2,8,0,[],[]
95_17807,95,593.566,8,0,[],[]
95_17808,95,593.6,8,0,[],[]
95_17819,95,593.966,7,0,[],[]
95_17831,95,594.366,7,0,[],[]
95_17938,95,597.933,6,0,[],[]
95_17950,95,598.333,6,0,[],[]
95_17962,95,598.733,6,0,[],[]
95_17967,95,598.9,5,0,[],[]
95_17979,95,599.3,8,0,[],[]
95_17981,95,599.366,7,0,[],[]
95_17991,95,599.7,3,0,[],[]
95_17993,95,599.766,3,0,[],[]
95_18005,95,600.166,3,0,[],[]
95_18171,95,605.7,9,0,[],[]
95_18183,95,606.1,8,0,[],[]
95_18195,95,606.5,8,0,[],[]
95_18282,95,609.4,8,0,[],[]
95_18294,95,609.8,8,0,[],[]
95_18306,95,610.2,8,0,[],[]
95_18580,95,619.333,8,0,[],[]
95_18591,95,619.7,5,0,[],[]
95_18592,95,619.733,5,0,[],[]
95_18603,95,620.1,4,0,[],[]
95_18604,95,620.133,4,0,[],[]
95_18615,95,620.5,4,0,[],[]
95_18719,95,623.966,7,0,[],[]
95_18731,95,624.366,4,0,[],[]
95_18743,95,624.766,8,0,[],[]
95_18791,95,626.366,5,0,[],[]
95_18803,95,626.766,5,0,[],[]
95_18815,95,627.166,5,0,[],[]
95_18923,95,630.766,8,0,[],[]
95_18935,95,631.166,8,0,[],[]
95_18947,95,631.566,8,0,[],[]
95_18957,95,631.9,8,0,[],[]
95_18969,95,632.3,8,0,[],[]
95_18970,95,632.333,7,0,[],[]
95_18981,95,632.7,9,0,[],[]
95_18982,95,632.733,9,0,[],[]
95_18994,95,633.133,9,0,[],[]
95_19018,95,633.933,8,0,[],[]
95_19030,95,634.333,8,0,[],[]
95_19076,95,635.866,8,0,[],[]
95_19088,95,636.266,7,0,[],[]
95_19100,95,636.666,6,0,[],[]
95_19116,95,637.2,6,0,[],[]
95_19128,95,637.6,6,0,[],[]
95_19140,95,638.0,6,0,[],[]
95_19166,95,638.866,6,0,[],[]
95_19178,95,639.266,7,0,[],[]
95_19190,95,639.666,8,0,[],[]
95_19292,95,643.066,6,0,[],[]
95_19304,95,643.466,6,0,[],[]
95_19316,95,643.866,5,0,[],[]
95_19357,95,645.233,5,0,[],[]
95_19369,95,645.633,6,0,[],[]
95_19381,95,646.033,6,0,[],[]
95_19461,95,648.7,5,0,[],[]
95_19472,95,649.066,4,0,[],[]
95_19473,95,649.1,4,0,[],[]
95_19484,95,649.466,4,0,[],[]
95_19485,95,649.5,4,0,[],[]
95_19496,95,649.866,4,0,[],[]
95_19625,95,654.166,7,0,[],[]
95_19637,95,654.566,9,0,[],[]
95_19649,95,654.966,9,0,[],[]
95_19666,95,655.533,8,0,[],[]
95_19674,95,655.8,5,0,[],[]
95_19678,95,655.933,6,0,[],[]
95_19686,95,656.2,5,0,[],[]
95_19690,95,656.333,5,0,[],[]
95_19698,95,656.6,5,0,[],[]
95_19736,95,657.866,4,0,[],[]
95_19748,95,658.266,3,0,[],[]
95_19760,95,658.666,3,0,[],[]
95_19832,95,661.066,3,0,[],[]
95_19844,95,661.466,3,0,[],[]
95_19856,95,661.866,3,0,[],[]
95_19913,95,663.766,3,0,[],[]
95_19925,95,664.166,3,0,[],[]
95_19931,95,664.366,2,0,[],[]
95_19937,95,664.566,3,0,[],[]
95_19943,95,664.766,3,0,[],[]
95_19955,95,665.166,4,0,[],[]
95_19985,95,666.166,3,0,[],[]
95_19997,95,666.566,3,0,[],[]
95_20009,95,666.966,3,0,[],[]
95_20055,95,668.5,3,0,[],[]
95_20067,95,668.9,4,0,[],[]
95_20079,95,669.3,4,0,[],[]
95_20115,95,670.5,3,0,[],[]
95_20127,95,670.9,3,0,[],[]
95_20139,95,671.3,5,0,[],[]
95_20388,95,679.6,8,0,[],[]
95_20400,95,680.0,6,0,[],[]
95_20412,95,680.4,5,0,[],[]
95_20414,95,680.466,5,0,[],[]
95_20426,95,680.866,5,0,[],[]
95_20438,95,681.266,5,0,[],[]
95_20520,95,684.0,10,0,[],[]
95_20532,95,684.4,9,0,[],[]
95_20544,95,684.8,6,0,[],[]
95_20899,95,696.633,6,0,[],[]
95_20911,95,697.033,6,0,[],[]
95_20923,95,697.433,6,0,[],[]
95_21423,95,714.1,10,0,[],[]
95_21435,95,714.5,8,0,[],[]
95_21447,95,714.9,8,0,[],[]
95_22145,95,738.166,7,0,[],[]
95_22157,95,738.566,7,0,[],[]
95_22169,95,738.966,7,0,[],[]
95_22385,95,746.166,4,0,[],[]
95_22397,95,746.566,8,0,[],[]
95_22409,95,746.966,12,0,[],[]
95_22666,95,755.533,9,0,[],[]
95_22678,95,755.933,7,0,[],[]
95_22690,95,756.333,7,0,[],[]
95_23417,95,780.566,7,0,[],[]
95_23429,95,780.966,7,0,[],[]
95_23441,95,781.366,7,0,[],[]
95_23466,95,782.2,2,0,[],[]
95_23478,95,782.6,4,0,[],[]
95_23490,95,783.0,6,0,[],[]
95_23524,95,784.133,5,0,[],[]
95_23536,95,784.533,2,0,[],[]
95_23548,95,784.933,2,0,[],[]
95_23704,95,790.133,8,0,[],[]
95_23716,95,790.533,8,0,[],[]
95_23728,95,790.933,6,0,[],[]
95_23842,95,794.733,6,0,[],[]
95_23854,95,795.133,5,0,[],[]
95_23866,95,795.533,6,0,[],[]
95_23963,95,798.766,8,0,[],[]
95_23971,95,799.033,7,0,[],[]
95_23975,95,799.166,6,0,[],[]
95_23983,95,799.433,6,0,[],[]
95_23987,95,799.566,5,0,[],[]
95_23995,95,799.833,5,0,[],[]
95_24121,95,804.033,6,0,[],[]
95_24133,95,804.433,5,0,[],[]
95_24145,95,804.833,9,0,[],[]
95_24208,95,806.933,4,0,[],[]
95_24220,95,807.333,4,0,[],[]
95_24232,95,807.733,4,0,[],[]
95_24259,95,808.633,3,0,[],[]
95_24271,95,809.033,3,0,[],[]
95_24283,95,809.433,4,0,[],[]
95_24396,95,813.2,4,0,[],[]
95_24408,95,813.6,4,0,[],[]
95_24420,95,814.0,4,0,[],[]
95_24487,95,816.233,4,0,[],[]
95_24491,95,816.366,4,0,[],[]
95_24499,95,816.633,4,0,[],[]
95_24503,95,816.766,4,0,[],[]
95_24511,95,817.033,4,0,[],[]
95_24515,95,817.166,3,0,[],[]
95_24572,95,819.066,4,0,[],[]
95_24584,95,819.466,4,0,[],[]
95_24596,95,819.866,4,0,[],[]
95_24613,95,820.433,6,0,[],[]
95_24625,95,820.833,6,0,[],[]
95_24637,95,821.233,5,0,[],[]
95_24643,95,821.433,7,0,[],[]
95_24667,95,822.233,7,0,[],[]
95_24714,95,823.8,7,0,[],[]
95_24726,95,824.2,7,0,[],[]
95_24738,95,824.6,7,0,[],[]
95_24821,95,827.366,6,0,[],[]
95_24833,95,827.766,6,0,[],[]
95_24844,95,828.133,6,0,[],[]
95_24845,95,828.166,5,0,[],[]
95_24856,95,828.533,5,0,[],[]
95_24868,95,828.933,5,0,[],[]
95_24869,95,828.966,6,0,[],[]
95_24963,95,832.1,6,0,[],[]
95_24975,95,832.5,5,0,[],[]
95_24987,95,832.9,6,0,[],[]
95_25018,95,833.933,4,0,[],[]
95_25028,95,834.266,4,0,[],[]
95_25030,95,834.333,4,0,[],[]
95_25040,95,834.666,4,0,[],[]
95_25042,95,834.733,4,0,[],[]
95_25261,95,842.033,7,0,[],[]
95_25267,95,842.233,6,0,[],[]
95_25273,95,842.433,4,0,[],[]
95_25279,95,842.633,4,0,[],[]
95_25285,95,842.833,4,0,[],[]
95_25291,95,843.033,3,0,[],[]
95_25462,95,848.733,7,0,[],[]
95_25474,95,849.133,8,0,[],[]
95_25486,95,849.533,7,0,[],[]
95_25734,95,857.8,7,0,[],[]
95_25746,95,858.2,7,0,[],[]
95_25758,95,858.6,7,0,[],[]
95_25906,95,863.533,7,0,[],[]
95_25918,95,863.933,6,0,[],[]
95_25930,95,864.333,7,0,[],[]
95_25951,95,865.033,6,0,[],[]
95_25963,95,865.433,6,0,[],[]
95_25975,95,865.833,7,0,[],[]
95_26017,95,867.233,7,0,[],[]
95_26043,95,868.1,7,0,[],[]
95_26055,95,868.5,7,0,[],[]
95_26067,95,868.9,6,0,[],[]
95_26073,95,869.1,7,0,[],[]
95_26085,95,869.5,7,0,[],[]
95_26097,95,869.9,7,0,[],[]
95_26111,95,870.366,7,0,[],[]
95_26123,95,870.766,7,0,[],[]
95_26135,95,871.166,5,0,[],[]
95_26204,95,873.466,5,0,[],[]
95_26216,95,873.866,5,0,[],[]
95_26228,95,874.266,6,0,[],[]
95_26470,95,882.333,7,0,[],[]
95_26482,95,882.733,4,0,[],[]
95_26484,95,882.8,4,0,[],[]
95_26494,95,883.133,4,0,[],[]
95_26496,95,883.2,4,0,[],[]
95_26508,95,883.6,4,0,[],[]
95_26791,95,893.033,6,0,[],[]
